run_id,classifier,detector,codebook_size,spatial_pyramid,pyramid_levels,dense_sift,dense_step,dense_scales,fold_1_train_acc,fold_1_val_acc,fold_2_train_acc,fold_2_val_acc,fold_3_train_acc,fold_3_val_acc,fold_4_train_acc,fold_4_val_acc,fold_5_train_acc,fold_5_val_acc,mean_train_acc,std_train_acc,mean_val_acc,std_val_acc,final_train_acc,test_acc,clf_params
0,SVM,SIFT,1000,square,2,False,8,[16],0.07946544043684438,0.08453133985048879,0.08190832016094267,0.07475560667050028,0.0925553319919517,0.0896551724137931,0.1533486634090256,0.15344827586206897,0.16700201207243462,0.15459770114942528,0.1148559536142398,0.037513338475650915,0.11139761918925528,0.03513309791833703,0.3123706599218211,0.23454545454545456,"{'kernel': 'rbf', 'C': 0.001, 'class_weight': 'balanced', 'gamma': 'scale'}"
1,SVM,SIFT,1000,square,2,False,8,[16],0.07946544043684438,0.08453133985048879,0.09383532116683431,0.08453133985048879,0.09198045415349239,0.09195402298850575,0.09600459902270768,0.07528735632183908,0.08192009198045415,0.07471264367816093,0.08864118135206658,0.006659084242363832,0.08220334053789666,0.006478523704868065,0.31800413888250173,0.2409090909090909,"{'kernel': 'rbf', 'C': 0.005, 'class_weight': 'balanced', 'gamma': 'scale'}"
2,SVM,SIFT,1000,square,2,False,8,[16],0.07946544043684438,0.08453133985048879,0.09383532116683431,0.08453133985048879,0.09198045415349239,0.09195402298850575,0.09600459902270768,0.07528735632183908,0.08192009198045415,0.07471264367816093,0.08864118135206658,0.006659084242363832,0.08220334053789666,0.006478523704868065,0.3092664980455277,0.235,"{'kernel': 'rbf', 'C': 0.01, 'class_weight': 'balanced', 'gamma': 'scale'}"
3,SVM,SIFT,1000,square,2,False,8,[16],0.1478660727115965,0.13225991949396204,0.1737318580255784,0.16216216216216217,0.18295487208968095,0.16666666666666666,0.20551882724920953,0.18908045977011495,0.19416498993963782,0.1706896551724138,0.18084732400314066,0.019641170281772077,0.1641717726530639,0.018393231847304726,0.353069671188779,0.2777272727272727,"{'kernel': 'rbf', 'C': 0.05, 'class_weight': 'balanced', 'gamma': 'scale'}"
4,SVM,SIFT,1000,square,2,False,8,[16],0.35349906595775255,0.2748706152961472,0.36470757292714473,0.2547441058079356,0.39422247772348373,0.27586206896551724,0.3855993101465938,0.296551724137931,0.37855705662546707,0.27241379310344827,0.37531709667608837,0.01457548040703621,0.27488846146219587,0.013282802626141668,0.3961830305817429,0.3018181818181818,"{'kernel': 'rbf', 'C': 0.1, 'class_weight': 'balanced', 'gamma': 'scale'}"
5,SVM,SIFT,1000,square,2,False,8,[16],0.6818508406380227,0.3617021276595745,0.6860181060497198,0.3341000575043128,0.6845357861454441,0.35574712643678164,0.6865478585800517,0.33045977011494254,0.6805116412762288,0.34655172413793106,0.6838928465378935,0.00234868156173574,0.34571216117070847,0.012037946724083908,0.6688893998620372,0.3440909090909091,"{'kernel': 'rbf', 'C': 0.5, 'class_weight': 'balanced', 'gamma': 'scale'}"
6,SVM,SIFT,1000,square,2,False,8,[16],0.9152177036930593,0.37032777458309374,0.9080327633280644,0.34445083381253594,0.8978154642138546,0.35344827586206895,0.9094567404426559,0.35977011494252875,0.9068697901695889,0.34942528735632183,0.9074784923694447,0.0056189092384578325,0.35548445731130984,0.008958698029437322,0.8951483099563118,0.36227272727272725,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
7,SVM,SIFT,1000,square,2,False,8,[16],1.0,0.36400230017251295,1.0,0.34157561817136284,1.0,0.35919540229885055,1.0,0.33793103448275863,1.0,0.3563218390804598,1.0,0.0,0.3518052388411889,0.01020706798645368,1.0,0.35545454545454547,"{'kernel': 'rbf', 'C': 5.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
8,SVM,SIFT,1000,square,2,False,8,[16],1.0,0.3628522139160437,1.0,0.34732604945370904,1.0,0.3431034482758621,1.0,0.35344827586206895,1.0,0.35517241379310344,1.0,0.0,0.35238048026015745,0.006785320615482881,1.0,0.36727272727272725,"{'kernel': 'rbf', 'C': 10.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
9,SVM,SIFT,1000,square,2,False,8,[16],1.0,0.3375503162737205,1.0,0.35825186889016675,1.0,0.35,1.0,0.3626436781609195,1.0,0.35747126436781607,1.0,0.0,0.35318342553852455,0.008810214105899465,1.0,0.3513636363636364,"{'kernel': 'rbf', 'C': 50.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
10,SVM,SIFT,1000,square,2,False,8,[16],1.0,0.3634272570442783,1.0,0.3433007475560667,1.0,0.34655172413793106,1.0,0.3586206896551724,1.0,0.35804597701149427,1.0,0.0,0.35398927908098854,0.007701222237175361,1.0,0.3568181818181818,"{'kernel': 'rbf', 'C': 100.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
11,SVM,SIFT,1000,square,2,False,8,[16],1.0,0.3530764807360552,1.0,0.35365152386428983,1.0,0.3511494252873563,1.0,0.3689655172413793,1.0,0.35172413793103446,1.0,0.0,0.355713417012023,0.006686813363836748,1.0,0.36954545454545457,"{'kernel': 'rbf', 'C': 500.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
12,SVM,SIFT,1000,square,2,False,8,[16],1.0,0.34272570442783207,1.0,0.34445083381253594,1.0,0.35747126436781607,1.0,0.3689655172413793,1.0,0.3568965517241379,1.0,0.0,0.3541019743147403,0.009619258975866867,1.0,0.3559090909090909,"{'kernel': 'rbf', 'C': 1000.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
