run_id,classifier,detector,codebook_size,spatial_pyramid,pyramid_levels,dense_sift,dense_step,dense_scales,fold_1_train_acc,fold_1_val_acc,fold_2_train_acc,fold_2_val_acc,fold_3_train_acc,fold_3_val_acc,fold_4_train_acc,fold_4_val_acc,fold_5_train_acc,fold_5_val_acc,mean_train_acc,std_train_acc,mean_val_acc,std_val_acc,final_train_acc,test_acc,clf_params
63,LogisticRegression,SIFT_standard,500,square,2,False,8,[16],0.4101163960339129,0.34445083381253594,0.4132777697945107,0.32202415181138583,0.4104627766599598,0.32873563218390806,0.4124748490945674,0.3252873563218391,0.41103765449841906,0.34367816091954023,0.4114738892162739,0.0012092429771760286,0.33283522700984186,0.009414328587543411,0.41676247413198436,0.33636363636363636,"{'C': 0.1, 'max_iter': 1000, 'class_weight': 'balanced'}"
64,LogisticRegression,SIFT_standard,500,square,2,False,8,[16],0.5791061934185946,0.34100057504312825,0.5691909757149015,0.33812535940195515,0.5698476573728083,0.3275862068965517,0.5708536935901121,0.33793103448275863,0.5744466800804829,0.33045977011494254,0.5726890400353799,0.003686395585700952,0.33502058918786726,0.005097874682558297,0.5485169004368821,0.3427272727272727,"{'C': 1.0, 'max_iter': 1000, 'class_weight': 'balanced'}"
65,LogisticRegression,SIFT_standard,500,square,2,False,8,[16],0.7084351199885041,0.2869465209890742,0.7126023854002012,0.2869465209890742,0.7070997413049727,0.29540229885057473,0.6981891348088531,0.2988505747126437,0.7058062661684392,0.28045977011494255,0.706426529534194,0.004708890397601674,0.2897211371312619,0.006584711649226214,0.635318464014716,0.29363636363636364,"{'C': 10.0, 'max_iter': 1000, 'class_weight': 'balanced'}"
66,LogisticRegression,SIFT_standard,500,None,1,True,8,[16],0.3728448275862069,0.31494252873563217,0.3688218390804598,0.317816091954023,0.36637931034482757,0.3201149425287356,0.3709770114942529,0.31839080459770114,0.35977011494252875,0.3385057471264368,0.36775862068965515,0.004540411752504722,0.32195402298850573,0.008441822541139558,0.35977011494252875,0.3209090909090909,"{'C': 0.1, 'max_iter': 1000, 'class_weight': 'balanced'}"
67,LogisticRegression,SIFT_standard,500,None,1,True,8,[16],0.440948275862069,0.3281609195402299,0.44612068965517243,0.3454022988505747,0.4459770114942529,0.3471264367816092,0.44612068965517243,0.3258620689655172,0.44267241379310346,0.3413793103448276,0.444367816091954,0.00215880919206816,0.3375862068965517,0.008863254091336556,0.43919540229885057,0.3477272727272727,"{'C': 1.0, 'max_iter': 1000, 'class_weight': 'balanced'}"
68,LogisticRegression,SIFT_standard,500,None,1,True,8,[16],0.48836206896551726,0.32298850574712645,0.49626436781609196,0.317816091954023,0.4925287356321839,0.3390804597701149,0.4959770114942529,0.3333333333333333,0.49454022988505747,0.3339080459770115,0.4935344827586207,0.002905000449678182,0.3294252873563218,0.0078076357230996195,0.47022988505747126,0.33545454545454545,"{'C': 10.0, 'max_iter': 1000, 'class_weight': 'balanced'}"
1,SVM,SIFT_dense_optimal,512,square,3,True,6,"[12, 16, 20, 24]",0.9997126436781609,0.3528735632183908,1.0,0.35804597701149427,1.0,0.34655172413793106,0.9995689655172414,0.3471264367816092,0.9998563218390805,0.35344827586206895,0.9998275862068965,0.00016755608893233116,0.35160919540229885,0.004291529816688378,0.9998850574712643,0.3563636363636364,"{'kernel': 'rbf', 'C': 10.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
69,LogisticRegression,SIFT_standard,500,square,2,True,8,[16],0.4050287356321839,0.3281609195402299,0.4011494252873563,0.34367816091954023,0.4153735632183908,0.34655172413793106,0.4103448275862069,0.33275862068965517,0.40804597701149425,0.35804597701149427,0.4079885057471264,0.00480890611424157,0.34183908045977013,0.010562211501296681,0.41344827586206895,0.33454545454545453,"{'C': 0.1, 'max_iter': 1000, 'class_weight': 'balanced'}"
70,LogisticRegression,SIFT_standard,500,square,2,True,8,[16],0.517816091954023,0.3385057471264368,0.5173850574712644,0.332183908045977,0.5133620689655173,0.3488505747126437,0.5209770114942529,0.35,0.521551724137931,0.34195402298850575,0.5182183908045978,0.002938069088188789,0.3422988505747126,0.006618933355810553,0.508735632183908,0.3322727272727273,"{'C': 1.0, 'max_iter': 1000, 'class_weight': 'balanced'}"
71,LogisticRegression,SIFT_standard,500,square,2,True,8,[16],0.5817528735632184,0.3103448275862069,0.6204022988505747,0.296551724137931,0.5869252873563219,0.33448275862068966,0.6149425287356322,0.3103448275862069,0.6156609195402298,0.3195402298850575,0.6039367816091954,0.016193899165865305,0.3142528735632184,0.012498645718683397,0.5678160919540229,0.32181818181818184,"{'C': 10.0, 'max_iter': 1000, 'class_weight': 'balanced'}"
