run_id,classifier,detector,codebook_size,spatial_pyramid,pyramid_levels,dense_sift,dense_step,dense_scales,fold_1_train_acc,fold_1_val_acc,fold_2_train_acc,fold_2_val_acc,fold_3_train_acc,fold_3_val_acc,fold_4_train_acc,fold_4_val_acc,fold_5_train_acc,fold_5_val_acc,mean_train_acc,std_train_acc,mean_val_acc,std_val_acc,final_train_acc,test_acc,clf_params
0,SVM,SIFT,512,None,1,False,8,[16],0.7776979451070556,0.3571017826336975,0.7646213536427647,0.3421506612995975,0.7740730094854843,0.33793103448275863,0.7711986202931876,0.33275862068965517,0.7720609370508766,0.34597701149425286,0.7719303731158738,0.004285558355191595,0.3431838221199923,0.008232321128907896,0.7504023913543343,0.34,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': None, 'gamma': 'scale'}"
1,SVM,SIFT,512,None,1,False,8,[16],0.7755424629975571,0.3651523864289822,0.7562868228193707,0.33467510063254746,0.7576889910893935,0.3310344827586207,0.7699051451566542,0.34022988505747126,0.7789594711123886,0.33620689655172414,0.7676765786350728,0.009204572241268884,0.3414597502858691,0.012207896806373394,0.7418946884341228,0.34136363636363637,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
