run_id,classifier,detector,codebook_size,spatial_pyramid,pyramid_levels,dense_sift,dense_step,dense_scales,fold_1_train_acc,fold_1_val_acc,fold_2_train_acc,fold_2_val_acc,fold_3_train_acc,fold_3_val_acc,fold_4_train_acc,fold_4_val_acc,fold_5_train_acc,fold_5_val_acc,mean_train_acc,std_train_acc,mean_val_acc,std_val_acc,final_train_acc,test_acc,clf_params
0,HistIntersectionSVM,SIFT,1000,square,2,False,8,[16],0.11740192556401782,0.09890741805635422,0.14901566316999568,0.12133410005750431,0.14788732394366197,0.11896551724137931,0.16944524288588675,0.1367816091954023,0.13121586662834148,0.11724137931034483,0.14299320443838076,0.017626979283198296,0.118646004772197,0.01206493158292053,0.2689123936537135,0.23045454545454547,{'C': 0.001}
1,HistIntersectionSVM,SIFT,1000,square,2,False,8,[16],0.37893375484983477,0.3191489361702128,0.37950855007903433,0.2869465209890742,0.3664846220178212,0.29195402298850576,0.3620293187697614,0.2959770114942529,0.36432883012359873,0.296551724137931,0.37025701516801013,0.007455816866557011,0.2981156431559953,0.011064663177608458,0.3858358243274316,0.32636363636363636,{'C': 0.005}
2,HistIntersectionSVM,SIFT,1000,square,2,False,8,[16],0.4645782440005748,0.3375503162737205,0.4609857738180773,0.31224841863139735,0.4571716010347801,0.3258620689655172,0.45343489508479445,0.32068965517241377,0.4584650761713136,0.32471264367816094,0.45892711802190805,0.00373183932849783,0.32421262054424194,0.00820266106850048,0.4630949643596229,0.33954545454545454,{'C': 0.01}
3,HistIntersectionSVM,SIFT,1000,square,2,False,8,[16],0.8035637304210375,0.34732604945370904,0.8002586578531398,0.3392754456584244,0.8046852543834435,0.3545977011494253,0.7937625754527163,0.3339080459770115,0.7983615981603909,0.3603448275862069,0.8001263632541455,0.0039045787032020614,0.34709041396495544,0.009663776909661515,0.7797194757415498,0.3440909090909091,{'C': 0.05}
4,HistIntersectionSVM,SIFT,1000,square,2,False,8,[16],0.9407960913924415,0.32547441058079357,0.940077597355942,0.320299022426682,0.9379131934463927,0.3160919540229885,0.9374820350675481,0.332183908045977,0.9389192296636965,0.35574712643678164,0.9390376293852041,0.0012547486096206937,0.32995928430264454,0.013969247321404003,0.922395953092665,0.32272727272727275,{'C': 0.1}
5,HistIntersectionSVM,SIFT,1000,square,2,False,8,[16],0.9994252047708004,0.300747556066705,0.9998563011927001,0.30764807360552043,1.0,0.31091954022988505,0.9997125610807703,0.32298850574712645,0.9998562805403852,0.30919540229885056,0.9997700695169313,0.00019492315556067554,0.3102998155896175,0.007223351615464078,0.9997700620832375,0.31136363636363634,{'C': 0.5}
6,HistIntersectionSVM,SIFT,1000,square,2,False,8,[16],1.0,0.31857389304197814,1.0,0.3036227717078781,1.0,0.30344827586206896,1.0,0.28045977011494255,1.0,0.3310344827586207,1.0,0.0,0.30742783869709767,0.01696526067886185,1.0,0.30818181818181817,{'C': 1.0}
7,HistIntersectionSVM,SIFT,1000,square,2,False,8,[16],1.0,0.32547441058079357,1.0,0.30017251293847036,1.0,0.30517241379310345,1.0,0.31666666666666665,1.0,0.3132183908045977,1.0,0.0,0.31214087895672626,0.00884565592402645,1.0,0.30818181818181817,{'C': 5.0}
8,HistIntersectionSVM,SIFT,1000,square,2,False,8,[16],1.0,0.3300747556066705,1.0,0.2995974698102358,1.0,0.3086206896551724,1.0,0.3120689655172414,1.0,0.2959770114942529,1.0,0.0,0.30926777841671454,0.0119277409994731,1.0,0.31681818181818183,{'C': 10.0}
9,HistIntersectionSVM,SIFT,1000,square,2,False,8,[16],1.0,0.31684876365727427,1.0,0.3145485911443358,1.0,0.30517241379310345,1.0,0.31494252873563217,1.0,0.3264367816091954,1.0,0.0,0.3155898157879082,0.006771514023816879,1.0,0.3140909090909091,{'C': 50.0}
10,HistIntersectionSVM,SIFT,1000,square,2,False,8,[16],1.0,0.3099482461184589,1.0,0.29384703852788957,1.0,0.31091954022988505,1.0,0.31839080459770114,1.0,0.31264367816091954,1.0,0.0,0.3091498615269709,0.00819203705944766,1.0,0.30227272727272725,{'C': 100.0}
11,HistIntersectionSVM,SIFT,1000,square,2,False,8,[16],1.0,0.3174238067855089,1.0,0.3099482461184589,1.0,0.2971264367816092,1.0,0.314367816091954,1.0,0.30977011494252876,1.0,0.0,0.30972728414401196,0.006922470808215394,1.0,0.3059090909090909,{'C': 500.0}
12,HistIntersectionSVM,SIFT,1000,square,2,False,8,[16],1.0,0.300747556066705,1.0,0.31684876365727427,1.0,0.29540229885057473,1.0,0.3218390804597701,1.0,0.30114942528735633,1.0,0.0,0.3071974248643361,0.010245296707677041,1.0,0.31545454545454543,{'C': 1000.0}
13,HistIntersectionSVM,SIFT,1000,square,2,False,8,[16],1.0,0.3099482461184589,1.0,0.29384703852788957,1.0,0.3160919540229885,1.0,0.31666666666666665,1.0,0.3160919540229885,1.0,0.0,0.31052917187179846,0.00869699925853833,1.0,0.29954545454545456,{'C': 5000.0}
14,HistIntersectionSVM,SIFT,1000,square,2,False,8,[16],1.0,0.308223116733755,1.0,0.31799884991374355,1.0,0.3114942528735632,1.0,0.31091954022988505,1.0,0.32241379310344825,1.0,0.0,0.314209910570879,0.005209659952630511,1.0,0.29863636363636364,{'C': 10000.0}
