run_id,classifier,detector,codebook_size,spatial_pyramid,pyramid_levels,dense_sift,dense_step,dense_scales,fold_1_train_acc,fold_1_val_acc,fold_2_train_acc,fold_2_val_acc,fold_3_train_acc,fold_3_val_acc,fold_4_train_acc,fold_4_val_acc,fold_5_train_acc,fold_5_val_acc,mean_train_acc,std_train_acc,mean_val_acc,std_val_acc,final_train_acc,test_acc,clf_params
0,SVM,SIFT_nf50,1000,square,2,False,8,[16],0.9119126311251616,0.3766532489936745,0.8988360396608708,0.3622771707878091,0.9021270480022995,0.34770114942528735,0.9024144869215291,0.36149425287356324,0.8989652198907732,0.37126436781609196,0.9028510851201268,0.004775918809129091,0.3638780379792852,0.00987624235631902,0.896183030581743,0.17136363636363636,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
1,SVM,SIFT_nf100,1000,square,2,False,8,[16],0.9031470038798678,0.37435307648073607,0.9034344014944676,0.3364002300172513,0.9078758263868928,0.35172413793103446,0.9096004599022708,0.37701149425287356,0.8912043690715723,0.36724137931034484,0.9030524121470143,0.006429202788987189,0.36134606359844806,0.0152592196108553,0.8935387445389745,0.2018181818181818,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
2,SVM,SIFT_nf200,1000,square,2,False,8,[16],0.9124874263543613,0.3709028177113283,0.91421181204196,0.34905117883841286,0.904282839896522,0.35804597701149427,0.9107502155791894,0.35172413793103446,0.9044265593561368,0.35977011494252875,0.9092317706456339,0.004130078752647384,0.35789884528695975,0.007603088966966208,0.8850310416187629,0.24772727272727274,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
3,SVM,SIFT_nf300,1000,square,2,False,8,[16],0.9047276907601667,0.3663024726854514,0.9060209800258658,0.35192639447958596,0.9055763150330555,0.35977011494252875,0.9019833285426847,0.3620689655172414,0.9077321069272779,0.36149425287356324,0.90520808425781,0.0018866325134673208,0.3603124400996741,0.0047113147012704144,0.8937686824557369,0.285,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
4,SVM,SIFT_nf500,1000,square,2,False,8,[16],0.9107630406667625,0.3709028177113283,0.9061646788331656,0.3525014376078206,0.9005461339465364,0.3528735632183908,0.8968094279965507,0.35804597701149427,0.905145156654211,0.3706896551724138,0.9038856876194453,0.004802168616865489,0.3610026901442896,0.008233419327540403,0.8880202345366751,0.3377272727272727,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
5,SVM,SIFT_nf750,1000,square,2,False,8,[16],0.904296594338267,0.36860264519838987,0.9065957752550654,0.3329499712478436,0.9057200344926704,0.3632183908045977,0.9022707674619144,0.3568965517241379,0.9075883874676631,0.35977011494252875,0.9052943118031159,0.0018587679038925677,0.3562875347834996,0.012303169085198821,0.8811220970338008,0.35954545454545456,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
6,SVM,SIFT_nf1000,1000,square,2,False,8,[16],0.904296594338267,0.36457734330074754,0.9061646788331656,0.34445083381253594,0.9088818626041966,0.3528735632183908,0.899108939350388,0.35344827586206895,0.9001149755676918,0.36551724137931035,0.903713410138742,0.0036663771086301094,0.3561734515146108,0.00792044717276107,0.8969878132904116,0.35818181818181816,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
7,SVM,SIFT_nf1500,1000,square,2,False,8,[16],0.9031470038798678,0.3628522139160437,0.9040091967236672,0.35077630822311673,0.9108939350388042,0.34942528735632183,0.9075883874676631,0.35517241379310344,0.899108939350388,0.3563218390804598,0.9049494924920781,0.004013610499628496,0.35490961247380903,0.004739417521494297,0.8956081857898367,0.3518181818181818,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
8,SVM,SIFT_nf2000,1000,square,2,False,8,[16],0.910044546630263,0.36457734330074754,0.9007041241557695,0.359401955146636,0.9058637539522851,0.3545977011494253,0.9038516815176775,0.35804597701149427,0.8985340615119287,0.364367816091954,0.9037996335535847,0.004014241365538367,0.36019815854005144,0.0038260750496617053,0.8830765693262819,0.3640909090909091,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
9,SVM,SIFT_nf3000,1000,square,2,False,8,[16],0.9088949561718638,0.37435307648073607,0.9032907026871677,0.35365152386428983,0.9009772923253808,0.3563218390804598,0.9139120436907158,0.3528735632183908,0.9073009485484335,0.3603448275862069,0.9068751886847123,0.004503593717715551,0.3595089660460167,0.007868192384585327,0.8902046447459186,0.35545454545454547,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
10,SVM,SIFT_nf5000,1000,square,2,False,8,[16],0.9008478229630694,0.37032777458309374,0.9058772812185659,0.34732604945370904,0.9064386317907445,0.36379310344827587,0.9039954009772924,0.3649425287356322,0.9065823512503594,0.36551724137931035,0.9047482976400063,0.00215759784008094,0.3623813395200043,0.007851041169816938,0.8916992412048746,0.36727272727272725,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
