run_id,classifier,detector,codebook_size,spatial_pyramid,pyramid_levels,dense_sift,dense_step,dense_scales,fold_1_train_acc,fold_1_val_acc,fold_2_train_acc,fold_2_val_acc,fold_3_train_acc,fold_3_val_acc,fold_4_train_acc,fold_4_val_acc,fold_5_train_acc,fold_5_val_acc,mean_train_acc,std_train_acc,mean_val_acc,std_val_acc,final_train_acc,test_acc,clf_params
0,SVM,SIFT,512,None,1,False,8,[16],0.7617473774967668,0.3433007475560667,0.7759735594194568,0.34272570442783207,0.7707674619143432,0.34597701149425286,0.7729232538085656,0.3448275862068966,0.7605633802816901,0.3505747126436782,0.7683950065841645,0.006149688989234025,0.3454811524657453,0.0027915601292779623,0.7520119567716717,0.35363636363636364,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
1,SVM,SIFT,512,horizontal,1,False,8,[16],0.7802845236384538,0.339850488786659,0.7764046558413565,0.3375503162737205,0.7746478873239436,0.32988505747126434,0.7824087381431446,0.3390804597701149,0.7670307559643575,0.34367816091954023,0.7761553121822512,0.005324429577629733,0.3380088966442598,0.004536239090690643,0.7514371119797655,0.345,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
2,SVM,SIFT,512,horizontal,2,False,8,[16],0.8695214829716913,0.3766532489936745,0.8620491449920966,0.3404255319148936,0.8601609657947686,0.3505747126436782,0.8715148031043404,0.35229885057471266,0.8649037079620581,0.3660919540229885,0.865630020964991,0.004313580998280083,0.3572088596299895,0.01270270701915704,0.8630719705679466,0.3740909090909091,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
3,SVM,SIFT,512,horizontal,3,False,8,[16],0.9080327633280644,0.36745255894192064,0.9007041241557695,0.339850488786659,0.9080195458465076,0.34655172413793106,0.9091693015234262,0.35,0.9057200344926704,0.3701149425287356,0.9063291538692877,0.003027808931056402,0.35479394287904925,0.011909630298277747,0.8922740859967808,0.36454545454545456,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
4,SVM,SIFT,512,horizontal,4,False,8,[16],0.9277194999281506,0.3663024726854514,0.9268573070843512,0.3525014376078206,0.924834722621443,0.35,0.9292900258695027,0.36091954022988504,0.9325955734406438,0.3689655172413793,0.9282594257888181,0.002601936262317106,0.35973779355290725,0.00744085871973969,0.9183720395493217,0.3572727272727273,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
5,SVM,SIFT,512,horizontal,8,False,8,[16],0.9665181778991234,0.35767682576193216,0.9633568041385256,0.3312248418631397,0.9620580626616844,0.34367816091954023,0.9676631215866628,0.3488505747126437,0.9653636102328256,0.36551724137931035,0.9649919553037645,0.0020437249069386078,0.3493895289273133,0.011761364292159847,0.9563117958151299,0.3418181818181818,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
0,SVM,SIFT,512,None,1,False,8,[16],0.7751113665756574,0.3651523864289822,0.7682138238252623,0.3421506612995975,0.7710549008335729,0.32471264367816094,0.7834147743604484,0.3396551724137931,0.7658810002874389,0.3425287356321839,0.772735173176476,0.0061635343369510764,0.3428399198905435,0.01293954276972311,0.7605196596918832,0.33181818181818185,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
1,SVM,SIFT,512,horizontal,1,False,8,[16],0.7748239689610577,0.3496262219666475,0.7703693059347607,0.3369752731454859,0.7745041678643289,0.32298850574712645,0.7848519689565967,0.3425287356321839,0.7806841046277666,0.3528735632183908,0.7770467032689021,0.005101872800173436,0.3409984599419669,0.010567332503219092,0.7522418946884342,0.3386363636363636,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
2,SVM,SIFT,512,horizontal,2,False,8,[16],0.8744072424198879,0.37147786083956297,0.8601810604971979,0.34732604945370904,0.8771198620293188,0.3454022988505747,0.8686404139120437,0.3471264367816092,0.8697901695889624,0.3603448275862069,0.870027749689482,0.005803730643810258,0.35433549470233255,0.010108190989645336,0.8523798574384917,0.36227272727272725,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
3,SVM,SIFT,512,horizontal,3,False,8,[16],0.9132059203908608,0.3680276020701553,0.9055898836039661,0.36457734330074754,0.9120436907157229,0.3626436781609195,0.9131934463926416,0.35919540229885055,0.9047139982753665,0.367816091954023,0.9097493878757117,0.003787600977715004,0.3644520235569392,0.0033172157917420323,0.8959530926649805,0.3559090909090909,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
4,SVM,SIFT,512,horizontal,4,False,8,[16],0.9274321023135508,0.36112708453133985,0.927144704698951,0.34157561817136284,0.9245472837022133,0.34597701149425286,0.9282839896521989,0.3545977011494253,0.9288588674906583,0.3735632183908046,0.9272533895715144,0.0014836748630829948,0.35536812674743706,0.0113423705528347,0.9153828466314096,0.35409090909090907,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
5,SVM,SIFT,512,horizontal,8,False,8,[16],0.9637879005604254,0.35825186889016675,0.9630694065239258,0.33467510063254746,0.9653636102328256,0.3333333333333333,0.96579476861167,0.35344827586206895,0.9636389767174476,0.35517241379310344,0.9643309325292589,0.0010558762941196079,0.346976198502244,0.010711220770385454,0.9605656472752356,0.3459090909090909,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
6,SVM,SIFT,512,horizontal,16,False,8,[16],0.9830435407386119,0.3496262219666475,0.9774392872539158,0.3237492811960897,0.9813164702500718,0.3333333333333333,0.9811727507904571,0.3333333333333333,0.9794481172750791,0.3390804597701149,0.9804840332616271,0.0019006294684471867,0.33582452591990375,0.008477163855328254,0.9749367670728903,0.32681818181818184,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
7,SVM,SIFT,512,vertical,1,False,8,[16],0.7817215117114528,0.35652673950546293,0.7833021985917517,0.33525014376078205,0.7770911181373958,0.32298850574712645,0.7796780684104627,0.34655172413793106,0.7686116700201208,0.34367816091954023,0.7780809133742367,0.005171323700865464,0.34099905481416853,0.011283160851563107,0.7530466773971027,0.35,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
8,SVM,SIFT,512,vertical,2,False,8,[16],0.872826555539589,0.3364002300172513,0.8642046271015951,0.32547441058079357,0.8597298074159241,0.3293103448275862,0.868352974992814,0.33793103448275863,0.8620293187697614,0.3442528735632184,0.8654286567639368,0.004665001065440857,0.33467377869432163,0.0066142906570563886,0.8521499195217291,0.33954545454545454,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
9,SVM,SIFT,512,vertical,3,False,8,[16],0.9111941370886621,0.3341000575043128,0.9051587871820664,0.33467510063254746,0.9108939350388042,0.3275862068965517,0.9229663696464502,0.31724137931034485,0.9133371658522564,0.3396551724137931,0.9127100789616479,0.005800055217507213,0.33065158335150996,0.007724964550496205,0.8997470682915613,0.32272727272727275,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
10,SVM,SIFT,512,vertical,4,False,8,[16],0.9366288259807444,0.32604945370902816,0.9305934760741486,0.33812535940195515,0.9382006323656223,0.31666666666666665,0.9354699626329405,0.3218390804597701,0.9360448404713998,0.33160919540229883,0.935387547504971,0.002564221748153114,0.3268579511279438,0.007473069265017786,0.9242354564267647,0.3159090909090909,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
11,SVM,SIFT,512,vertical,8,False,8,[16],0.9725535278057192,0.35135135135135137,0.9726972266130192,0.33064979873490513,0.9708249496981891,0.3137931034482759,0.9729807415924117,0.3103448275862069,0.9731244610520264,0.3396551724137931,0.9724361813522732,0.0008304525346639506,0.3291588507069064,0.015459472404016067,0.9653943435272476,0.3145454545454546,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
12,SVM,SIFT,512,vertical,16,False,8,[16],0.9906595775255065,0.31224841863139735,0.9887914930306079,0.3099482461184589,0.9883587237711986,0.2988505747126437,0.9893647599885025,0.28620689655172415,0.9877838459327393,0.3005747126436782,0.9889916800497109,0.000981900440751521,0.30156576973158045,0.009258880724910361,0.9842492527017705,0.2968181818181818,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
13,SVM,SIFT,512,square,1,False,8,[16],0.7794223307946544,0.3479010925819436,0.7830148009771519,0.3421506612995975,0.7732106927277953,0.3413793103448276,0.7671744754239724,0.3385057471264368,0.7757976430008623,0.3563218390804598,0.7757239885848872,0.005408325744011159,0.345251730086653,0.006319604151284653,0.7587951253161647,0.3509090909090909,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
14,SVM,SIFT,512,square,2,False,8,[16],0.8675096996694928,0.3760782058654399,0.8685155913205921,0.3450258769407706,0.8611670020120724,0.3471264367816092,0.8664846220178212,0.36379310344827587,0.861598160390917,0.3701149425287356,0.8650550150821792,0.003069570989741764,0.36042771311296623,0.012363225297439552,0.8527247643136353,0.35363636363636364,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
15,SVM,SIFT,512,square,3,False,8,[16],0.8754131340709872,0.3783783783783784,0.8732576519614887,0.35077630822311673,0.864185110663984,0.35517241379310344,0.8693590112101178,0.36091954022988504,0.8634665133659097,0.35977011494252875,0.8691362842544976,0.004755934073223323,0.3610033511134024,0.009402251905676685,0.855484019314785,0.3613636363636364,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
16,SVM,SIFT,512,square,4,False,8,[16],0.9353355367150452,0.3369752731454859,0.9303060784595488,0.3392754456584244,0.9278528312733544,0.36149425287356324,0.928140270192584,0.3431034482758621,0.9323081345214141,0.35402298850574715,0.9307885702323894,0.0027874301594896515,0.34697428169181654,0.0093246922778205,0.9166475051736032,0.3472727272727273,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
17,SVM,SIFT,512,square,8,False,8,[16],0.95717775542463,0.35365152386428983,0.9548785745078315,0.33525014376078205,0.9494107502155792,0.34022988505747126,0.9519977004886462,0.3448275862068966,0.9542972118424835,0.33793103448275863,0.9535523984958342,0.002646773090697637,0.34237803467443967,0.006454286135313897,0.9412508622671879,0.3563636363636364,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
18,SVM,SIFT,512,square,16,False,8,[16],0.9808880586291133,0.34847613571017827,0.9801695645926138,0.3266244968372628,0.9808853118712274,0.32068965517241377,0.9808853118712274,0.3137931034482759,0.9834722621442943,0.32873563218390806,0.9812601018216952,0.0011403750165611271,0.3276638046704078,0.011631141061080364,0.973787077489078,0.3409090909090909,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced', 'gamma': 'scale'}"
